model,coverage,risk
ResNet50,0.3875,0.008064516129032258
ResNet50,0.388125,0.008051529790660225
ResNet50,0.38875,0.008038585209003215
ResNet50,0.389375,0.008025682182985553
ResNet50,0.39,0.008012820512820512
ResNet50,0.390625,0.008
ResNet50,0.39125,0.007987220447284345
ResNet50,0.391875,0.007974481658692184
ResNet50,0.3925,0.007961783439490446
ResNet50,0.393125,0.00794912559618442
ResNet50,0.39375,0.007936507936507936
ResNet50,0.394375,0.00792393026941363
ResNet50,0.395,0.007911392405063292
ResNet50,0.395625,0.007898894154818325
ResNet50,0.39625,0.007886435331230283
ResNet50,0.396875,0.007874015748031496
ResNet50,0.3975,0.007861635220125786
ResNet50,0.398125,0.007849293563579277
ResNet50,0.39875,0.007836990595611285
ResNet50,0.399375,0.00782472613458529
ResNet50,0.4,0.0078125
ResNet50,0.400625,0.0078003120124804995
ResNet50,0.40125,0.00778816199376947
ResNet50,0.401875,0.007776049766718507
ResNet50,0.4025,0.007763975155279503
ResNet50,0.403125,0.007751937984496124
ResNet50,0.40375,0.007739938080495356
ResNet50,0.404375,0.0077279752704791345
ResNet50,0.405,0.007716049382716049
ResNet50,0.405625,0.007704160246533128
ResNet50,0.40625,0.007692307692307693
ResNet50,0.406875,0.007680491551459293
ResNet50,0.4075,0.007668711656441718
ResNet50,0.408125,0.007656967840735069
ResNet50,0.40875,0.00764525993883792
ResNet50,0.409375,0.007633587786259542
ResNet50,0.41,0.007621951219512195
ResNet50,0.410625,0.0076103500761035
ResNet50,0.41125,0.007598784194528876
ResNet50,0.411875,0.007587253414264037
ResNet50,0.4125,0.007575757575757576
ResNet50,0.413125,0.007564296520423601
ResNet50,0.41375,0.0075528700906344415
ResNet50,0.414375,0.007541478129713424
ResNet50,0.415,0.007530120481927711
ResNet50,0.415625,0.007518796992481203
ResNet50,0.41625,0.0075075075075075074
ResNet50,0.416875,0.0074962518740629685
ResNet50,0.4175,0.0074850299401197605
ResNet50,0.418125,0.007473841554559043
ResNet50,0.41875,0.007462686567164179
ResNet50,0.419375,0.007451564828614009
ResNet50,0.42,0.00744047619047619
ResNet50,0.420625,0.007429420505200594
ResNet50,0.42125,0.00741839762611276
ResNet50,0.421875,0.007407407407407408
ResNet50,0.4225,0.0073964497041420114
ResNet50,0.423125,0.007385524372230428
ResNet50,0.42375,0.007374631268436578
ResNet50,0.424375,0.007363770250368188
ResNet50,0.425,0.007352941176470588
ResNet50,0.425625,0.007342143906020558
ResNet50,0.42625,0.007331378299120235
ResNet50,0.426875,0.007320644216691069
ResNet50,0.4275,0.007309941520467836
ResNet50,0.428125,0.0072992700729927005
ResNet50,0.42875,0.007288629737609329
ResNet50,0.429375,0.00727802037845706
ResNet50,0.43,0.007267441860465116
ResNet50,0.430625,0.00725689404934688
ResNet50,0.43125,0.007246376811594203
ResNet50,0.431875,0.00723589001447178
ResNet50,0.4325,0.0072254335260115606
ResNet50,0.433125,0.007215007215007215
ResNet50,0.43375,0.007204610951008645
ResNet50,0.434375,0.007194244604316547
ResNet50,0.435,0.007183908045977011
ResNet50,0.435625,0.007173601147776184
ResNet50,0.43625,0.0071633237822349575
ResNet50,0.436875,0.00715307582260372
ResNet50,0.4375,0.007142857142857143
ResNet50,0.438125,0.007132667617689016
ResNet50,0.43875,0.007122507122507123
ResNet50,0.439375,0.007112375533428165
ResNet50,0.44,0.007102272727272727
ResNet50,0.440625,0.0070921985815602835
ResNet50,0.44125,0.007082152974504249
ResNet50,0.441875,0.007072135785007072
ResNet50,0.4425,0.007062146892655367
ResNet50,0.443125,0.007052186177715092
ResNet50,0.44375,0.007042253521126761
ResNet50,0.444375,0.007032348804500703
ResNet50,0.445,0.007022471910112359
ResNet50,0.445625,0.0070126227208976155
ResNet50,0.44625,0.0070028011204481795
ResNet50,0.446875,0.006993006993006993
ResNet50,0.4475,0.006983240223463687
ResNet50,0.448125,0.00697350069735007
ResNet50,0.44875,0.006963788300835654
ResNet50,0.449375,0.006954102920723227
ResNet50,0.45,0.006944444444444444
ResNet50,0.450625,0.006934812760055479
ResNet50,0.45125,0.006925207756232687
ResNet50,0.451875,0.006915629322268326
ResNet50,0.4525,0.006906077348066298
ResNet50,0.453125,0.006896551724137931
ResNet50,0.45375,0.006887052341597796
ResNet50,0.454375,0.0068775790921595595
ResNet50,0.455,0.006868131868131868
ResNet50,0.455625,0.006858710562414266
ResNet50,0.45625,0.00684931506849315
ResNet50,0.456875,0.006839945280437756
ResNet50,0.4575,0.006830601092896175
ResNet50,0.458125,0.0068212824010914054
ResNet50,0.45875,0.006811989100817439
ResNet50,0.459375,0.006802721088435374
ResNet50,0.46,0.006793478260869565
ResNet50,0.460625,0.0067842605156037995
ResNet50,0.46125,0.006775067750677507
ResNet50,0.461875,0.006765899864682003
ResNet50,0.4625,0.006756756756756757
ResNet50,0.463125,0.006747638326585695
ResNet50,0.46375,0.006738544474393531
ResNet50,0.464375,0.006729475100942127
ResNet50,0.465,0.006720430107526882
ResNet50,0.465625,0.006711409395973154
ResNet50,0.46625,0.006702412868632708
ResNet50,0.466875,0.006693440428380187
ResNet50,0.4675,0.0066844919786096255
ResNet50,0.468125,0.006675567423230975
ResNet50,0.46875,0.006666666666666667
ResNet50,0.469375,0.006657789613848202
ResNet50,0.47,0.006648936170212766
ResNet50,0.470625,0.006640106241699867
ResNet50,0.47125,0.006631299734748011
ResNet50,0.471875,0.006622516556291391
ResNet50,0.4725,0.006613756613756613
ResNet50,0.473125,0.0066050198150594455
ResNet50,0.47375,0.006596306068601583
ResNet50,0.474375,0.006587615283267457
ResNet50,0.475,0.006578947368421052
ResNet50,0.475625,0.006570302233902759
ResNet50,0.47625,0.006561679790026247
ResNet50,0.476875,0.00655307994757536
ResNet50,0.4775,0.006544502617801047
ResNet50,0.478125,0.006535947712418301
ResNet50,0.47875,0.006527415143603133
ResNet50,0.479375,0.00651890482398957
ResNet50,0.48,0.006510416666666667
ResNet50,0.480625,0.006501950585175552
ResNet50,0.48125,0.006493506493506494
ResNet50,0.481875,0.00648508430609598
ResNet50,0.4825,0.006476683937823834
ResNet50,0.483125,0.00646830530401035
ResNet50,0.48375,0.006459948320413436
ResNet50,0.484375,0.0064516129032258064
ResNet50,0.485,0.006443298969072165
ResNet50,0.485625,0.006435006435006435
ResNet50,0.48625,0.006426735218508998
ResNet50,0.486875,0.006418485237483954
ResNet50,0.4875,0.00641025641025641
ResNet50,0.488125,0.006402048655569782
ResNet50,0.48875,0.00639386189258312
ResNet50,0.489375,0.006385696040868455
ResNet50,0.49,0.006377551020408163
ResNet50,0.490625,0.006369426751592357
ResNet50,0.49125,0.006361323155216285
ResNet50,0.491875,0.0063532401524777635
ResNet50,0.4925,0.006345177664974619
ResNet50,0.493125,0.0063371356147021544
ResNet50,0.49375,0.006329113924050633
ResNet50,0.494375,0.006321112515802781
ResNet50,0.495,0.006313131313131313
ResNet50,0.495625,0.006305170239596469
ResNet50,0.49625,0.006297229219143577
ResNet50,0.496875,0.006289308176100629
ResNet50,0.4975,0.00628140703517588
ResNet50,0.498125,0.006273525721455458
ResNet50,0.49875,0.006265664160401002
ResNet50,0.499375,0.006257822277847309
ResNet50,0.5,0.00625
ResNet50,0.500625,0.006242197253433208
ResNet50,0.50125,0.006234413965087282
ResNet50,0.501875,0.0062266500622665
ResNet50,0.5025,0.006218905472636816
ResNet50,0.503125,0.006211180124223602
ResNet50,0.50375,0.00620347394540943
ResNet50,0.504375,0.006195786864931847
ResNet50,0.505,0.006188118811881188
ResNet50,0.505625,0.006180469715698393
ResNet50,0.50625,0.006172839506172839
ResNet50,0.506875,0.006165228113440197
ResNet50,0.5075,0.006157635467980296
ResNet50,0.508125,0.006150061500615006
ResNet50,0.50875,0.006142506142506142
ResNet50,0.509375,0.006134969325153374
ResNet50,0.51,0.006127450980392157
ResNet50,0.510625,0.006119951040391677
ResNet50,0.51125,0.006112469437652812
ResNet50,0.511875,0.006105006105006105
ResNet50,0.5125,0.006097560975609756
ResNet50,0.513125,0.0060901339829476245
ResNet50,0.51375,0.006082725060827251
ResNet50,0.514375,0.006075334143377886
ResNet50,0.515,0.006067961165048544
ResNet50,0.515625,0.006060606060606061
ResNet50,0.51625,0.006053268765133172
ResNet50,0.516875,0.006045949214026602
ResNet50,0.5175,0.006038647342995169
ResNet50,0.518125,0.006031363088057901
ResNet50,0.51875,0.006024096385542169
ResNet50,0.519375,0.006016847172081829
ResNet50,0.52,0.006009615384615385
ResNet50,0.520625,0.006002400960384154
ResNet50,0.52125,0.005995203836930456
ResNet50,0.521875,0.005988023952095809
ResNet50,0.5225,0.005980861244019139
ResNet50,0.523125,0.005973715651135006
ResNet50,0.52375,0.0059665871121718375
ResNet50,0.524375,0.0059594755661501785
ResNet50,0.525,0.005952380952380952
ResNet50,0.525625,0.005945303210463734
ResNet50,0.52625,0.0059382422802850355
ResNet50,0.526875,0.005931198102016607
ResNet50,0.5275,0.005924170616113744
ResNet50,0.528125,0.005917159763313609
ResNet50,0.52875,0.00591016548463357
ResNet50,0.529375,0.0059031877213695395
ResNet50,0.53,0.00589622641509434
ResNet50,0.530625,0.005889281507656066
ResNet50,0.53125,0.0058823529411764705
ResNet50,0.531875,0.005875440658049354
ResNet50,0.5325,0.005868544600938967
ResNet50,0.533125,0.005861664712778429
ResNet50,0.53375,0.00585480093676815
ResNet50,0.534375,0.005847953216374269
ResNet50,0.535,0.005841121495327103
ResNet50,0.535625,0.005834305717619603
ResNet50,0.53625,0.005827505827505828
ResNet50,0.536875,0.005820721769499418
ResNet50,0.5375,0.005813953488372093
ResNet50,0.538125,0.005807200929152149
ResNet50,0.53875,0.00580046403712297
ResNet50,0.539375,0.005793742757821553
ResNet50,0.54,0.005787037037037037
ResNet50,0.540625,0.005780346820809248
ResNet50,0.54125,0.005773672055427252
ResNet50,0.541875,0.0057670126874279125
ResNet50,0.5425,0.00576036866359447
ResNet50,0.543125,0.005753739930955121
ResNet50,0.54375,0.005747126436781609
ResNet50,0.544375,0.0057405281285878304
ResNet50,0.545,0.005733944954128441
ResNet50,0.545625,0.0057273768613974796
ResNet50,0.54625,0.005720823798627002
ResNet50,0.546875,0.005714285714285714
ResNet50,0.5475,0.005707762557077625
ResNet50,0.548125,0.005701254275940707
ResNet50,0.54875,0.0056947608200455585
ResNet50,0.549375,0.005688282138794084
ResNet50,0.55,0.005681818181818182
ResNet50,0.550625,0.0056753688989784334
ResNet50,0.55125,0.005668934240362812
ResNet50,0.551875,0.0056625141562853904
ResNet50,0.5525,0.005656108597285068
ResNet50,0.553125,0.005649717514124294
ResNet50,0.55375,0.0056433408577878106
ResNet50,0.554375,0.005636978579481398
ResNet50,0.555,0.00563063063063063
ResNet50,0.555625,0.00562429696287964
ResNet50,0.55625,0.0056179775280898875
ResNet50,0.556875,0.005611672278338945
ResNet50,0.5575,0.005605381165919282
ResNet50,0.558125,0.005599104143337066
ResNet50,0.55875,0.005592841163310962
ResNet50,0.559375,0.00558659217877095
ResNet50,0.56,0.005580357142857143
ResNet50,0.560625,0.005574136008918618
ResNet50,0.56125,0.005567928730512249
ResNet50,0.561875,0.0055617352614015575
ResNet50,0.5625,0.005555555555555556
ResNet50,0.563125,0.005549389567147614
ResNet50,0.56375,0.005543237250554324
ResNet50,0.564375,0.005537098560354375
ResNet50,0.565,0.0055309734513274336
ResNet50,0.565625,0.0055248618784530384
ResNet50,0.56625,0.005518763796909493
ResNet50,0.566875,0.005512679162072767
ResNet50,0.5675,0.005506607929515419
ResNet50,0.568125,0.005500550055005501
ResNet50,0.56875,0.005494505494505495
ResNet50,0.569375,0.005488474204171241
ResNet50,0.57,0.005482456140350877
ResNet50,0.570625,0.00547645125958379
ResNet50,0.57125,0.005470459518599562
ResNet50,0.571875,0.00546448087431694
ResNet50,0.5725,0.0054585152838427945
ResNet50,0.573125,0.0054525627044711015
ResNet50,0.57375,0.0054466230936819175
ResNet50,0.574375,0.00544069640914037
ResNet50,0.575,0.005434782608695652
ResNet50,0.575625,0.0054288816503800215
ResNet50,0.57625,0.005422993492407809
ResNet50,0.576875,0.005417118093174431
ResNet50,0.5775,0.005411255411255411
ResNet50,0.578125,0.005405405405405406
ResNet50,0.57875,0.005399568034557235
ResNet50,0.579375,0.005393743257820928
ResNet50,0.58,0.005387931034482759
ResNet50,0.580625,0.005382131324004306
ResNet50,0.58125,0.005376344086021506
ResNet50,0.581875,0.0053705692803437165
ResNet50,0.5825,0.00536480686695279
ResNet50,0.583125,0.0053590568060021436
ResNet50,0.58375,0.0053533190578158455
ResNet50,0.584375,0.0053475935828877
ResNet50,0.585,0.005341880341880342
ResNet50,0.585625,0.005336179295624333
ResNet50,0.58625,0.005330490405117271
ResNet50,0.586875,0.005324813631522897
ResNet50,0.5875,0.005319148936170213
ResNet50,0.588125,0.005313496280552604
ResNet50,0.58875,0.005307855626326964
ResNet50,0.589375,0.005302226935312832
ResNet50,0.59,0.005296610169491525
ResNet50,0.590625,0.005291005291005291
ResNet50,0.59125,0.005285412262156448
ResNet50,0.591875,0.005279831045406547
ResNet50,0.5925,0.005274261603375527
ResNet50,0.593125,0.005268703898840885
ResNet50,0.59375,0.005263157894736842
ResNet50,0.594375,0.005257623554153523
ResNet50,0.595,0.005252100840336135
ResNet50,0.595625,0.005246589716684155
ResNet50,0.59625,0.005241090146750524
ResNet50,0.596875,0.005235602094240838
ResNet50,0.5975,0.005230125523012552
ResNet50,0.598125,0.00522466039707419
ResNet50,0.59875,0.005219206680584551
ResNet50,0.599375,0.005213764337851929
ResNet50,0.6,0.005208333333333333
ResNet50,0.600625,0.005202913631633715
ResNet50,0.60125,0.005197505197505198
ResNet50,0.601875,0.005192107995846314
ResNet50,0.6025,0.005186721991701245
ResNet50,0.603125,0.0051813471502590676
ResNet50,0.60375,0.005175983436853002
ResNet50,0.604375,0.005170630816959669
ResNet50,0.605,0.005165289256198347
ResNet50,0.605625,0.005159958720330237
ResNet50,0.60625,0.005154639175257732
ResNet50,0.606875,0.005149330587023687
ResNet50,0.6075,0.0051440329218107
ResNet50,0.608125,0.0051387461459403904
ResNet50,0.60875,0.00513347022587269
ResNet50,0.609375,0.005128205128205128
ResNet50,0.61,0.005122950819672131
ResNet50,0.610625,0.00511770726714432
ResNet50,0.61125,0.005112474437627812
ResNet50,0.611875,0.005107252298263534
ResNet50,0.6125,0.00510204081632653
ResNet50,0.613125,0.0050968399592252805
ResNet50,0.61375,0.0050916496945010185
ResNet50,0.614375,0.00508646998982706
ResNet50,0.615,0.00508130081300813
ResNet50,0.615625,0.006091370558375634
ResNet50,0.61625,0.006085192697768763
ResNet50,0.616875,0.0060790273556231
ResNet50,0.6175,0.006072874493927126
ResNet50,0.618125,0.006066734074823054
ResNet50,0.61875,0.006060606060606061
ResNet50,0.619375,0.006054490413723511
ResNet50,0.62,0.006048387096774193
ResNet50,0.620625,0.006042296072507553
ResNet50,0.62125,0.006036217303822937
ResNet50,0.621875,0.006030150753768844
ResNet50,0.6225,0.006024096385542169
ResNet50,0.623125,0.006018054162487462
ResNet50,0.62375,0.006012024048096192
ResNet50,0.624375,0.006006006006006006
ResNet50,0.625,0.006
ResNet50,0.625625,0.005994005994005994
ResNet50,0.62625,0.005988023952095809
ResNet50,0.626875,0.005982053838484547
ResNet50,0.6275,0.00597609561752988
ResNet50,0.628125,0.005970149253731343
ResNet50,0.62875,0.005964214711729622
ResNet50,0.629375,0.005958291956305859
ResNet50,0.63,0.005952380952380952
ResNet50,0.630625,0.005946481665014866
ResNet50,0.63125,0.005940594059405941
ResNet50,0.631875,0.005934718100890208
ResNet50,0.6325,0.005928853754940711
ResNet50,0.633125,0.005923000987166831
ResNet50,0.63375,0.005917159763313609
ResNet50,0.634375,0.005911330049261084
ResNet50,0.635,0.005905511811023622
ResNet50,0.635625,0.0058997050147492625
ResNet50,0.63625,0.005893909626719057
ResNet50,0.636875,0.005888125613346418
ResNet50,0.6375,0.0058823529411764705
ResNet50,0.638125,0.005876591576885406
ResNet50,0.63875,0.005870841487279843
ResNet50,0.639375,0.005865102639296188
ResNet50,0.64,0.005859375
ResNet50,0.640625,0.005853658536585366
ResNet50,0.64125,0.005847953216374269
ResNet50,0.641875,0.005842259006815969
ResNet50,0.6425,0.005836575875486381
ResNet50,0.643125,0.0058309037900874635
ResNet50,0.64375,0.005825242718446602
ResNet50,0.644375,0.005819592628516004
ResNet50,0.645,0.005813953488372093
ResNet50,0.645625,0.005808325266214908
ResNet50,0.64625,0.005802707930367505
ResNet50,0.646875,0.005797101449275362
ResNet50,0.6475,0.005791505791505791
ResNet50,0.648125,0.0057859209257473485
ResNet50,0.64875,0.005780346820809248
ResNet50,0.649375,0.005774783445620789
ResNet50,0.65,0.0057692307692307696
ResNet50,0.650625,0.005763688760806916
ResNet50,0.65125,0.005758157389635317
ResNet50,0.651875,0.005752636625119847
ResNet50,0.6525,0.005747126436781609
ResNet50,0.653125,0.005741626794258373
ResNet50,0.65375,0.0057361376673040155
ResNet50,0.654375,0.0057306590257879654
ResNet50,0.655,0.0057251908396946565
ResNet50,0.655625,0.005719733079122974
ResNet50,0.65625,0.005714285714285714
ResNet50,0.656875,0.005708848715509039
ResNet50,0.6575,0.005703422053231939
ResNet50,0.658125,0.005698005698005698
ResNet50,0.65875,0.0056925996204933585
ResNet50,0.659375,0.005687203791469194
ResNet50,0.66,0.005681818181818182
ResNet50,0.660625,0.005676442762535478
ResNet50,0.66125,0.005671077504725898
ResNet50,0.661875,0.0056657223796034
ResNet50,0.6625,0.005660377358490566
ResNet50,0.663125,0.005655042412818096
ResNet50,0.66375,0.005649717514124294
ResNet50,0.664375,0.005644402634054563
ResNet50,0.665,0.005639097744360902
ResNet50,0.665625,0.005633802816901409
ResNet50,0.66625,0.005628517823639775
ResNet50,0.666875,0.005623242736644799
ResNet50,0.6675,0.006554307116104869
ResNet50,0.668125,0.006548175865294668
ResNet50,0.66875,0.0065420560747663555
ResNet50,0.669375,0.006535947712418301
ResNet50,0.67,0.0065298507462686565
ResNet50,0.670625,0.0065237651444548
ResNet50,0.67125,0.006517690875232775
ResNet50,0.671875,0.0065116279069767444
ResNet50,0.6725,0.006505576208178439
ResNet50,0.673125,0.0064995357474466105
ResNet50,0.67375,0.006493506493506494
ResNet50,0.674375,0.006487488415199258
ResNet50,0.675,0.006481481481481481
ResNet50,0.675625,0.0074005550416281225
ResNet50,0.67625,0.0073937153419593345
ResNet50,0.676875,0.007386888273314866
ResNet50,0.6775,0.007380073800738007
ResNet50,0.678125,0.007373271889400922
ResNet50,0.67875,0.007366482504604052
ResNet50,0.679375,0.007359705611775529
ResNet50,0.68,0.007352941176470588
ResNet50,0.680625,0.0073461891643709825
ResNet50,0.68125,0.007339449541284404
ResNet50,0.681875,0.007332722273143905
ResNet50,0.6825,0.007326007326007326
ResNet50,0.683125,0.007319304666056725
ResNet50,0.68375,0.007312614259597806
ResNet50,0.684375,0.0073059360730593605
ResNet50,0.685,0.0072992700729927005
ResNet50,0.685625,0.007292616226071103
ResNet50,0.68625,0.007285974499089253
ResNet50,0.686875,0.007279344858962694
ResNet50,0.6875,0.007272727272727273
ResNet50,0.688125,0.007266121707538601
ResNet50,0.68875,0.007259528130671506
ResNet50,0.689375,0.007252946509519492
ResNet50,0.69,0.007246376811594203
ResNet50,0.690625,0.007239819004524887
ResNet50,0.69125,0.007233273056057866
ResNet50,0.691875,0.007226738934056007
ResNet50,0.6925,0.007220216606498195
ResNet50,0.693125,0.007213706041478809
ResNet50,0.69375,0.007207207207207207
ResNet50,0.694375,0.0072007200720072
ResNet50,0.695,0.008093525179856115
ResNet50,0.695625,0.008086253369272238
ResNet50,0.69625,0.00807899461400359
ResNet50,0.696875,0.008071748878923767
ResNet50,0.6975,0.008064516129032258
ResNet50,0.698125,0.008057296329453895
ResNet50,0.69875,0.008050089445438283
ResNet50,0.699375,0.00804289544235925
ResNet50,0.7,0.008035714285714285
ResNet50,0.700625,0.008028545941123996
ResNet50,0.70125,0.008021390374331552
ResNet50,0.701875,0.008014247551202136
ResNet50,0.7025,0.00800711743772242
ResNet50,0.703125,0.008
ResNet50,0.70375,0.007992895204262877
ResNet50,0.704375,0.007985803016858917
ResNet50,0.705,0.007978723404255319
ResNet50,0.705625,0.007971656333038087
ResNet50,0.70625,0.007964601769911504
ResNet50,0.706875,0.007957559681697613
ResNet50,0.7075,0.007950530035335688
ResNet50,0.708125,0.00794351279788173
ResNet50,0.70875,0.007936507936507936
ResNet50,0.709375,0.007929515418502203
ResNet50,0.71,0.007922535211267605
ResNet50,0.710625,0.0079155672823219
ResNet50,0.71125,0.007908611599297012
ResNet50,0.711875,0.007901668129938543
ResNet50,0.7125,0.007894736842105263
ResNet50,0.713125,0.007887817703768623
ResNet50,0.71375,0.00788091068301226
ResNet50,0.714375,0.007874015748031496
ResNet50,0.715,0.007867132867132868
ResNet50,0.715625,0.007860262008733625
ResNet50,0.71625,0.007853403141361256
ResNet50,0.716875,0.007846556233653008
ResNet50,0.7175,0.0078397212543554
ResNet50,0.718125,0.007832898172323759
ResNet50,0.71875,0.00782608695652174
ResNet50,0.719375,0.007819287576020852
ResNet50,0.72,0.0078125
ResNet50,0.720625,0.007805724197745013
ResNet50,0.72125,0.00779896013864818
ResNet50,0.721875,0.007792207792207792
ResNet50,0.7225,0.007785467128027681
ResNet50,0.723125,0.007778738115816767
ResNet50,0.72375,0.007772020725388601
ResNet50,0.724375,0.007765314926660914
ResNet50,0.725,0.007758620689655172
ResNet50,0.725625,0.007751937984496124
ResNet50,0.72625,0.00774526678141136
ResNet50,0.726875,0.007738607050730868
ResNet50,0.7275,0.007731958762886598
ResNet50,0.728125,0.008583690987124463
ResNet50,0.72875,0.008576329331046312
ResNet50,0.729375,0.00856898029134533
ResNet50,0.73,0.008561643835616438
ResNet50,0.730625,0.00855431993156544
ResNet50,0.73125,0.008547008547008548
ResNet50,0.731875,0.008539709649871904
ResNet50,0.7325,0.008532423208191127
ResNet50,0.733125,0.008525149190110827
ResNet50,0.73375,0.008517887563884156
ResNet50,0.734375,0.00851063829787234
ResNet50,0.735,0.008503401360544218
ResNet50,0.735625,0.008496176720475786
ResNet50,0.73625,0.008488964346349746
ResNet50,0.736875,0.009329940627650551
ResNet50,0.7375,0.009322033898305085
ResNet50,0.738125,0.009314140558848433
ResNet50,0.73875,0.01015228426395939
ResNet50,0.739375,0.01014370245139476
ResNet50,0.74,0.010135135135135136
ResNet50,0.740625,0.010126582278481013
ResNet50,0.74125,0.010961214165261383
ResNet50,0.741875,0.010951979780960405
ResNet50,0.7425,0.010942760942760943
ResNet50,0.743125,0.010933557611438183
ResNet50,0.74375,0.010924369747899159
ResNet50,0.744375,0.0109151973131822
ResNet50,0.745,0.010906040268456376
ResNet50,0.745625,0.010896898575020955
ResNet50,0.74625,0.010887772194304857
ResNet50,0.746875,0.010878661087866108
ResNet50,0.7475,0.010869565217391304
ResNet50,0.748125,0.01086048454469507
ResNet50,0.74875,0.010851419031719533
ResNet50,0.749375,0.010842368640533779
ResNet50,0.75,0.010833333333333334
ResNet50,0.750625,0.010824313072439634
ResNet50,0.75125,0.010815307820299502
ResNet50,0.751875,0.010806317539484621
ResNet50,0.7525,0.01079734219269103
ResNet50,0.753125,0.010788381742738589
ResNet50,0.75375,0.01077943615257048
ResNet50,0.754375,0.010770505385252692
ResNet50,0.755,0.01076158940397351
ResNet50,0.755625,0.010752688172043012
ResNet50,0.75625,0.010743801652892562
ResNet50,0.756875,0.010734929810074319
ResNet50,0.7575,0.010726072607260726
ResNet50,0.758125,0.010717230008244023
ResNet50,0.75875,0.01070840197693575
ResNet50,0.759375,0.010699588477366255
ResNet50,0.76,0.01069078947368421
ResNet50,0.760625,0.010682004930156122
ResNet50,0.76125,0.010673234811165846
ResNet50,0.761875,0.01066447908121411
ResNet50,0.7625,0.011475409836065573
ResNet50,0.763125,0.012285012285012284
ResNet50,0.76375,0.012274959083469721
ResNet50,0.764375,0.012264922322158627
ResNet50,0.765,0.012254901960784314
ResNet50,0.765625,0.012244897959183673
ResNet50,0.76625,0.012234910277324634
ResNet50,0.766875,0.012224938875305624
ResNet50,0.7675,0.012214983713355049
ResNet50,0.768125,0.012205044751830757
ResNet50,0.76875,0.012195121951219513
ResNet50,0.769375,0.012185215272136474
ResNet50,0.77,0.012175324675324676
ResNet50,0.770625,0.012165450121654502
ResNet50,0.77125,0.012155591572123177
ResNet50,0.771875,0.012955465587044534
ResNet50,0.7725,0.012944983818770227
ResNet50,0.773125,0.0137429264349232
ResNet50,0.77375,0.013731825525040387
ResNet50,0.774375,0.013720742534301856
ResNet50,0.775,0.013709677419354839
ResNet50,0.775625,0.0136986301369863
ResNet50,0.77625,0.013687600644122383
ResNet50,0.776875,0.013676588897827836
ResNet50,0.7775,0.013665594855305467
ResNet50,0.778125,0.014457831325301205
ResNet50,0.77875,0.015248796147672551
ResNet50,0.779375,0.015236567762630313
ResNet50,0.78,0.015224358974358974
ResNet50,0.780625,0.01521216973578863
ResNet50,0.78125,0.0152
ResNet50,0.781875,0.015187849720223821
ResNet50,0.7825,0.015175718849840255
ResNet50,0.783125,0.015163607342378291
ResNet50,0.78375,0.01594896331738437
ResNet50,0.784375,0.01593625498007968
ResNet50,0.785,0.016719745222929936
ResNet50,0.785625,0.016706443914081145
ResNet50,0.78625,0.016693163751987282
ResNet50,0.786875,0.016679904686258934
ResNet50,0.7875,0.016666666666666666
ResNet50,0.788125,0.016653449643140365
ResNet50,0.78875,0.01664025356576862
ResNet50,0.789375,0.0166270783847981
ResNet50,0.79,0.01661392405063291
ResNet50,0.790625,0.016600790513833993
ResNet50,0.79125,0.016587677725118485
ResNet50,0.791875,0.016574585635359115
ResNet50,0.7925,0.016561514195583597
ResNet50,0.793125,0.016548463356973995
ResNet50,0.79375,0.01653543307086614
ResNet50,0.794375,0.016522423288749016
ResNet50,0.795,0.01650943396226415
ResNet50,0.795625,0.016496465043205028
ResNet50,0.79625,0.016483516483516484
ResNet50,0.796875,0.01647058823529412
ResNet50,0.7975,0.016457680250783698
ResNet50,0.798125,0.017227877838684416
ResNet50,0.79875,0.017214397496087636
ResNet50,0.799375,0.017200938232994525
ResNet50,0.8,0.0171875
ResNet50,0.800625,0.01717408274785324
ResNet50,0.80125,0.0171606864274571
ResNet50,0.801875,0.017926734216679657
ResNet50,0.8025,0.01791277258566978
ResNet50,0.803125,0.0178988326848249
ResNet50,0.80375,0.017884914463452566
ResNet50,0.804375,0.017871017871017872
ResNet50,0.805,0.017857142857142856
ResNet50,0.805625,0.017843289371605897
ResNet50,0.80625,0.017829457364341085
ResNet50,0.806875,0.017815646785437646
ResNet50,0.8075,0.01780185758513932
ResNet50,0.808125,0.017788089713843776
ResNet50,0.80875,0.01777434312210201
ResNet50,0.809375,0.01776061776061776
ResNet50,0.81,0.017746913580246913
ResNet50,0.810625,0.017733230531996914
ResNet50,0.81125,0.017719568567026195
ResNet50,0.811875,0.01770592763664357
ResNet50,0.8125,0.01769230769230769
ResNet50,0.813125,0.018447348193697154
ResNet50,0.81375,0.018433179723502304
ResNet50,0.814375,0.01841903300076746
ResNet50,0.815,0.018404907975460124
ResNet50,0.815625,0.01839080459770115
ResNet50,0.81625,0.018376722817764167
ResNet50,0.816875,0.018362662586074982
ResNet50,0.8175,0.01834862385321101
ResNet50,0.818125,0.019098548510313215
ResNet50,0.81875,0.019083969465648856
ResNet50,0.819375,0.01906941266209001
ResNet50,0.82,0.019054878048780487
ResNet50,0.820625,0.01904036557501904
ResNet50,0.82125,0.01902587519025875
ResNet50,0.821875,0.019011406844106463
ResNet50,0.8225,0.018996960486322188
ResNet50,0.823125,0.019741837509491267
ResNet50,0.82375,0.0204855842185129
ResNet50,0.824375,0.02047005307050796
ResNet50,0.825,0.020454545454545454
ResNet50,0.825625,0.021196063588190765
